DATAFLOW,LAST UPDATE,freq,subst_cat,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,AT,2011,3185127,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,AT,2012,3269729,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,AT,2013,2815225,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,AT,2014,3127332,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,AT,2015,3570836,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,AT,2016,4170572,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,AT,2017,4425243,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,AT,2018,5109231,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,AT,2019,4793783,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,AT,2020,5533217,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,AT,2021,5782949,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,AT,2022,6063580,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,BE,2011,5260694,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,BE,2012,5587765,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,BE,2013,5383591,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,BE,2014,6065569,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,BE,2015,5392993,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,BE,2016,5590553,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,BE,2017,5539630,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,BE,2018,5648633,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,BE,2019,5548104,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,BE,2020,5759426,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,BE,2021,5723606,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,BE,2022,5111719,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,BG,2011,3323029,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,BG,2012,1183291,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,BG,2013,1040371,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,BG,2014,887056,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,BG,2015,1234547,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,BG,2016,3064885,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,BG,2017,2821900,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,BG,2018,4020547,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,BG,2019,5656331,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,BG,2020,3578600,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,BG,2021,4209882,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,BG,2022,4337489,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,CY,2011,1139594,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,CY,2012,1088259,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,CY,2013,1036105,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,CY,2014,1023870,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,CY,2015,958533,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,CY,2016,1028975,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,CY,2017,1044486,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,CY,2018,1136281,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,CY,2019,1183403,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,CY,2020,1170831,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,CY,2021,1095772,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,CY,2022,1008759,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,CZ,2011,5602342,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,CZ,2012,5438049,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,CZ,2013,5268922,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,CZ,2014,4744531,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,CZ,2015,5304245,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,CZ,2016,5059357,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,CZ,2017,4570064,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,CZ,2018,4424805,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,CZ,2019,4450612,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,CZ,2020,4107561,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,CZ,2021,4438924,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,CZ,2022,5522360,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,DE,2011,39163434,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,DE,2012,40832719,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,DE,2013,39444978,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,DE,2014,41237336,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,DE,2015,43701707,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,DE,2016,43373092,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,DE,2017,44922016,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,DE,2018,42474100,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,DE,2019,42968050,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,DE,2020,47549541,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,DE,2021,48671636,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,DE,2022,48211609,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,DK,2011,4383702,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,DK,2012,5698860,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,DK,2013,3973231,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,DK,2014,1696791,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,DK,2015,2474451,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,DK,2016,2501485,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,DK,2017,2605048,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,DK,2018,2543449,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,DK,2019,2566638,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,DK,2020,3143292,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,DK,2021,2961822,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,DK,2022,3360429,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,EE,2011,432591,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,EE,2012,524868,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,EE,2013,543343,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,EE,2014,559424,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,EE,2015,643706,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,EE,2016,771838,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,EE,2017,644061,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,EE,2018,591187,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,EE,2019,696299,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,EE,2020,743164,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,EE,2021,891862,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,EE,2022,776212,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,EL,2011,5192254,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,EL,2012,5180951,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,EL,2013,9620485,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,EL,2014,3425126,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,EL,2015,3672623,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,EL,2016,4218607,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,EL,2017,4018483,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,EL,2018,4351693,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,EL,2019,4430793,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,EL,2020,4671930,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,EL,2021,4610206,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,EL,2022,3920209,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,ES,2011,54663320,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,ES,2012,48899459,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,ES,2013,56805740,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,ES,2014,62701891,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,ES,2015,61105898,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,ES,2016,65061290,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,ES,2017,64163547,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,ES,2018,64732356,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,ES,2019,63899684,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,ES,2020,66561709,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,ES,2021,70499617,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,ES,2022,55797540,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,EU27_2020,2011,302019887,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,EU27_2020,2012,292798208,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,EU27_2020,2013,297983204,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,EU27_2020,2014,316134073,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,EU27_2020,2015,312589358,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,EU27_2020,2016,323872224,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,EU27_2020,2017,319247518,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,EU27_2020,2018,327541952,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,EU27_2020,2019,295220477,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,EU27_2020,2020,334399350,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,EU27_2020,2021,344451362,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,EU27_2020,2022,318128013,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,FI,2011,2926893,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,FI,2012,3056050,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,FI,2013,3188625,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,FI,2014,3431459,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,FI,2015,3929149,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,FI,2016,4545254,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,FI,2017,4315455,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,FI,2018,4865428,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,FI,2019,4012113,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,FI,2020,4915724,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,FI,2021,4096940,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,FI,2022,3327096,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,FR,2011,53387234,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,FR,2012,56616821,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,FR,2013,59945529,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,FR,2014,67627381,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,FR,2015,59432451,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,FR,2016,65866702,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,FR,2017,65856356,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,FR,2018,79415156,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,FR,2019,52582912,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,FR,2020,64039848,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,FR,2021,69685471,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,FR,2022,67889817,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,HR,2011,1765548,e,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,HR,2012,1765548,e,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,HR,2013,1765548,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,HR,2014,1909840,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,HR,2015,2188825,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,HR,2016,1744245,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,HR,2017,1477014,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,HR,2018,1596772,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,HR,2019,1479365,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,HR,2020,1605142,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,HR,2021,1468749,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,HR,2022,1507714,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,HU,2011,6162485,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,HU,2012,6750505,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,HU,2013,6744277,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,HU,2014,7650686,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,HU,2015,8102081,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,HU,2016,8443968,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,HU,2017,8555647,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,HU,2018,7512333,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,HU,2019,6959412,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,HU,2020,8093492,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,HU,2021,8516361,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,HU,2022,8261738,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,IE,2011,3165679,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,IE,2012,2351334,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,IE,2013,2449692,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,IE,2014,2816000,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,IE,2015,2966383,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,IE,2016,2630373,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,IE,2017,2545623,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,IE,2018,2286301,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,IE,2019,2269218,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,IE,2020,2891666,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,IE,2021,3086074,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,IE,2022,2711803,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,IS,2015,2750,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,IS,2016,1733,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,IS,2017,1437,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,IS,2018,1914,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,IS,2019,870,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,IS,2020,612,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,IS,2021,1345,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,IS,2022,2315,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,IT,2011,56078352,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,IT,2012,48867551,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,IT,2013,45037658,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,IT,2014,48551543,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,IT,2015,50536905,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,IT,2016,47753410,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,IT,2017,44014349,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,IT,2018,42694980,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,IT,2019,37264407,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,IT,2020,49878828,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,IT,2021,45070677,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,IT,2022,41564138,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,LT,2011,2592166,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,LT,2012,2548438,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,LT,2013,2489432,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,LT,2014,2528380,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,LT,2015,2595525,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,LT,2016,3161553,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,LT,2017,2826214,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,LT,2018,1864611,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,LT,2019,2137479,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,LT,2020,2482524,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,LT,2021,2579714,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,LT,2022,3566910,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,LU,2011,230069,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,LU,2012,223247,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,LU,2013,230887,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,LU,2014,237205,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,LU,2015,213110,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,LU,2016,190013,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,LU,2017,178376,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,LU,2018,148722,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,LU,2019,134599,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,LU,2020,143320,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,LU,2021,129638,,
